Unnamed: 0,id,name,year,certificate,runtime,genre,ratings
4696,tt2025899,Dicte,(2013–2016),12,60.0,"
Crime, Drama            ",7.2
4700,tt7252812,90 Day Fiancé: Before the 90 Days,(2017– ),TV-14,85.0,"
Documentary, Reality-TV            ",6.8
4708,tt1788634,The Boat,(2011–2013),TV-14,75.0,"
Adventure, Drama, Mystery            ",7.2
4712,tt8319644,Games People Play,(2019– ),TV-14,60.0,"
Drama            ",6.5
4713,tt10850888,My Country: The New Age,,,80.0,"
Action, Drama, History            ",8.2
4714,tt7246394,2 Dope Queens,(2018–2019),TV-MA,228.0,"
Comedy, Talk-Show            ",5.8
4715,tt10882988,Benim Adim Melek,,,120.0,"
Drama            ",5.4
4729,tt2176609,Mob City,(2013),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.4
4733,tt14783936,Bad Trip,,,160.0,"
Comedy, Crime            ",6.3
4736,tt12562262,Emanet,,,60.0,"
Action, Drama, Music            ",6.4
4738,tt0088533,Hell Town,,,60.0,"
Drama            ",7.1
4741,tt14609542,"Murder, They Hope",,,60.0,"
Comedy, Mystery            ",6.4
4748,tt0081837,Bret Maverick,,,60.0,"
Drama, Western            ",7.5
4754,tt0115420,Wind at My Back,,,60.0,"
Drama            ",7.8
4756,tt1666217,Personal Taste,,,60.0,"
Comedy, Drama, Romance            ",7.4
4759,tt13496094,The Chase,(I) (2021– ),TV-PG,60.0,"
Game-Show, Reality-TV            ",6.4
4760,tt0096636,Live with Kelly and Ryan,(1988– ),TV-PG,61.0,"
Talk-Show            ",4.6
4767,tt12504214,The Good Detective,,,60.0,"
Action, Drama, Mystery            ",7.5
4769,tt0387779,Slings and Arrows,(2003–2006),TV-MA,60.0,"
Comedy            ",8.8
4771,tt1727387,GCB,(2012),TV-PG,430.0,"
Comedy, Drama            ",7.0
4773,tt10768238,Partisan,(2020– ),16,227.0,"
Crime, Drama, Thriller            ",5.5
4775,tt8769260,Encounter,,,60.0,"
Drama, Romance            ",7.6
4776,tt14023192,Mine,,,70.0,"
Drama, Mystery            ",7.7
4780,tt0211878,La usurpadora,(1998),TV-PG,60.0,"
Drama, Romance            ",7.8
4781,tt0377024,The Joe Schmo Show,,,60.0,"
Comedy, Reality-TV            ",8.2
4782,tt9266592,The Crowned Clown,,,80.0,"
Drama, History, Romance            ",8.0
4784,tt0090402,Bread,,,70.0,"
Comedy            ",6.2
4785,tt0101121,Homefront,,,60.0,"
Drama, History, Romance            ",8.9
4786,tt3186162,Eye Candy,(2015),TV-14,60.0,"
Crime, Drama, Horror            ",7.0
4790,tt0086690,Cover Up,,,60.0,"
Action, Adventure, Drama            ",7.8
4792,tt6942048,Söz,,,140.0,"
Action, Drama, Romance            ",6.7
4795,tt2558816,Eastsiders,(2012– ),Not Rated,115.0,"
Drama            ",6.9
4798,tt1596356,Hellcats,(2010–2011),TV-14,60.0,"
Comedy, Drama            ",6.7
4808,tt20235634,Kiss Sixth Sense,,,67.0,"
Comedy, Fantasy, Romance            ",7.2
4809,tt1698441,The Trip,(2010–2020),TV-14,172.0,"
Comedy            ",8.0
4815,tt0348894,The Bachelorette,(2003– ),TV-14,60.0,"
Game-Show, Reality-TV, Romance            ",3.4
4816,tt1909015,Undercover,,,60.0,"
Action, Crime, Drama            ",8.9
4818,tt10795574,A Suitable Boy,(2020),TV-14,60.0,"
Drama, Romance            ",6.1
4819,tt0069620,Police Story,,,120.0,"
Action, Crime, Drama            ",7.5
4820,tt0408403,Murphy's Law,(2003–2007),TV-MA,60.0,"
Crime, Drama, Mystery            ",7.7
4826,tt3515512,100 Code,(2015),TV-MA,60.0,"
Crime, Thriller            ",7.2
4829,tt10948746,Ridley Road,(2021),Not Rated,229.0,"
Drama, Thriller            ",6.8
4834,tt0388595,Extreme Makeover: Home Edition,(2003–2020),TV-PG,60.0,"
Comedy, Drama, Family            ",6.3
4837,tt7660730,Black Earth Rising,(2018),TV-MA,60.0,"
Thriller            ",7.4
4841,tt11051886,Ramo,,,120.0,"
Action, Drama            ",6.9
4844,tt0101226,Tropical Heat,(1991–1993),TV-14,60.0,"
Action, Comedy, Crime            ",7.7
4854,tt15096836,Cracow Monsters,(2022– ),TV-MA,60.0,"
Adventure, Drama, Fantasy            ",5.5
4860,tt0885761,Durham County,(2007–2010),TV-MA,60.0,"
Action, Crime, Drama            ",7.3
4865,tt0111890,Band of Gold,,,290.0,"
Crime, Drama            ",7.8
4867,tt1582458,Chase,(2010–2011),TV-14,60.0,"
Action, Crime, Drama            ",6.9
4868,tt0252462,GLOW: Gorgeous Ladies of Wrestling,(1986–1990),Not Rated,60.0,"
Action, Comedy            ",7.3
4875,tt0083488,Tales of the Gold Monkey,,,60.0,"
Adventure, Comedy, Drama            ",8.0
4877,tt0907694,Rosamunde Pilcher,,,90.0,"
Drama, Romance            ",3.6
4878,tt14596630,Yumi's Cells,(2021– ),TV-PG,70.0,"
Comedy, Drama, Romance            ",8.2
4888,tt12466076,Yarim Kalan Asklar,,,60.0,"
Drama, Romance, Thriller            ",7.6
4890,tt7468900,Grenseland,(2017),TV-MA,60.0,"
Crime, Drama, Thriller            ",6.7
4891,tt20602042,"Web of Make Believe: Death, Lies and the Internet",(2022– ),TV-MA,60.0,"
Documentary, Crime            ",6.5
4894,tt1356380,The No. 1 Ladies' Detective Agency,(2008–2009),TV-PG,60.0,"
Comedy, Crime, Drama            ",8.2
4904,tt14126234,100 Foot Wave,(2021– ),TV-14,60.0,"
Documentary, Sport            ",8.1
4907,tt0092479,Watching,,,60.0,"
Comedy            ",7.5
4909,tt11285856,We're Here,(2020– ),TV-MA,60.0,"
Reality-TV            ",8.5
4916,tt0096531,Alien Nation,(1989–1990),TV-14,60.0,"
Crime, Drama, Sci-Fi            ",6.9
4922,tt7052634,The Rise of Phoenixes,(2018),TV-14,60.0,"
Drama, History, Romance            ",8.4
4925,tt0108734,The Critic,(1994–2001),TV-14,522.0,"
Animation, Comedy, Drama            ",7.9
4926,tt0118451,Roar,,,60.0,"
Action, Adventure, Fantasy            ",7.2
4927,tt5323298,Naagin,,,60.0,"
Drama, Fantasy, Mystery            ",3.6
4928,tt22188304,Perdona nuestros pecados,,,60.0,"
Drama            ",7.1
4931,tt14160392,The Investigations of Lolita Lobosco,,,110.0,"
Comedy, Crime, Drama            ",6.8
4932,tt9466990,Touch Your Heart,,,60.0,"
Comedy, Romance            ",7.6
4938,tt0054519,Ben Casey,(1961–1966),TV-MA,60.0,"
Drama            ",7.1
4940,tt15514606,Young Lady and Gentleman,,,70.0,"
Comedy, Drama, Family            ",6.4
4942,tt20248478,Duy Beni,,,127.0,"
Drama, Romance            ",6.6
4946,tt0133302,Frontline,(1983– ),TV-MA,60.0,"
Documentary, News            ",8.6
4954,tt0243714,"Lock, Stock...",,,60.0,"
Drama, Comedy            ",7.5
4966,tt13885336,Law School,,,65.0,"
Crime, Drama, Mystery            ",8.0
4968,tt5808318,The Halcyon,,,60.0,"
Drama, War            ",7.4
4969,tt26687216,Noche de Chicas,,,163.0,"
Thriller            ",8.7
4972,tt0362355,Most Haunted,,,180.0,"
Horror, Reality-TV            ",5.0
4974,tt7094874,Live Up to Your Name,,,60.0,"
Drama, Fantasy, Romance            ",8.0
4999,tt0047757,The Mickey Mouse Club,(1955–1958),TV-G,60.0,"
Comedy, Drama, Family            ",7.6
5000,tt0274298,Witchblade,,,60.0,"
Action, Drama, Fantasy            ",6.4
5003,tt0857277,Back at the Barnyard,(2007–2011),TV-Y7,85.0,"
Animation, Adventure, Comedy            ",5.7
5018,tt0379623,The Ellen DeGeneres Show,(2003–2023),TV-G,60.0,"
Comedy, Talk-Show            ",6.7
5031,tt14898744,Mahkum,,,120.0,"
Crime, Drama            ",7.5
5033,tt2215399,Red Widow,(2013),TV-PG,60.0,"
Crime, Drama, Thriller            ",6.5
5034,tt9680524,Glow Up: Britain's Next Make-Up Star,(2019– ),TV-14,60.0,"
Game-Show, Reality-TV            ",6.9
5039,tt0199421,Higher Ground,(2000),TV-PG,60.0,"
Drama            ",8.2
5046,tt0048893,Playhouse 90,,,90.0,"
Comedy, Crime, Drama            ",8.4
5047,tt15580450,Again My Life,,,67.0,"
Action, Crime, Drama            ",7.8
5057,tt0083500,Voyagers!,(1982–1983),TV-G,60.0,"
Adventure, Family, Sci-Fi            ",8.0
5065,tt1068912,Ice Road Truckers,(2007–2017),TV-14,60.0,"
Documentary, Adventure, Reality-TV            ",6.2
5067,tt5022622,Thou Shalt Not Kill,,,90.0,"
Crime, Drama, Mystery            ",7.2
5070,tt0069641,Super Friends,(1973–1985),TV-G,60.0,"
Animation, Action, Adventure            ",7.2
5074,tt18360602,Yellowstone: One-Fifty,,,60.0,"
Documentary            ",8.6
5077,tt0414777,Svengoolie,,,150.0,"
Comedy, Drama, Horror            ",8.6
5079,tt4339192,"Kill Me, Heal Me",,,60.0,"
Comedy, Drama, Romance            ",8.3
5085,tt1553620,Rock & Chips,,,89.0,"
Comedy, Drama            ",7.1
5091,tt5210146,Call Me Bruna,,,60.0,"
Drama            ",6.7
5092,tt0078680,Rumpole of the Bailey,(1978–1992),Not Rated,60.0,"
Crime, Drama, Mystery            ",8.4
5098,tt1178636,Crash,(2008–2009),TV-MA,60.0,"
Drama            ",6.8
5100,tt19394340,Iyilik,,,120.0,"
Drama            ",5.3
5103,tt0108725,Christy,,,60.0,"
Drama, Family, History            ",7.7
5106,tt0220008,RoboCop: Prime Directives,(2001),R,375.0,"
Action, Crime, Sci-Fi            ",4.5
5108,tt1784141,Time Goes By,,,120.0,"
Adventure, Drama, Family            ",7.0
5123,tt0220238,The Invisible Man,,,120.0,"
Action, Comedy, Sci-Fi            ",7.4
5129,tt8888168,The Code,(2019),TV-14,60.0,"
Drama            ",6.2
5136,tt19868314,Roar,,,110.0,"
Mystery, Thriller            ",7.9
5137,tt0072496,Ellery Queen,(1975–1976),TV-PG,100.0,"
Crime, Drama, Family            ",8.3
5139,tt12867750,Do You Like Brahms?,,,65.0,"
Drama, Music, Romance            ",7.6
5145,tt9233830,Island of Bryan,(2019– ),TV-G,60.0,"
Adventure, Family, Reality-TV            ",6.9
5149,tt10656392,Melting Me Softly,,,70.0,"
Comedy, Drama, Mystery            ",6.8
5151,tt0247136,That's Life,(2000–2002),TV-14,60.0,"
Drama, Comedy            ",7.5
5159,tt13847690,The Porter,(2022),TV-MA,60.0,"
Drama            ",6.2
5161,tt0955353,Women's Murder Club,(2007–2008),TV-PG,60.0,"
Crime, Drama, Mystery            ",7.1
5165,tt10474124,Moment at Eighteen,,,65.0,"
Drama, Romance            ",7.5
5167,tt2400631,Crossbones,,,60.0,"
Action, Adventure, Drama            ",6.4
5183,tt10559276,Melloga Chejil,,,65.0,"
Comedy, Romance            ",8.1
5188,tt16420408,Graveyard,,,105.0,"
Crime, Drama, Mystery            ",7.8
5190,tt0775374,Lincoln Heights,(2006–2009),TV-14,60.0,"
Drama, Family            ",7.7
5191,tt21906104,Fred West: The Glasgow Girls,,,60.0,"
Documentary, Crime            ",6.6
5200,tt0159179,The Main Chance,,,60.0,"
Drama            ",7.9
5201,tt4659174,Ice,(2016– ),TV-MA,60.0,"
Crime, Drama            ",6.6
5204,tt26082946,Lingo,,,60.0,"
Game-Show            ",5.5
5205,tt11407524,Hostel Daze,,,159.0,"
Comedy, Drama            ",8.5
5206,tt10815362,Graceful Family,,,80.0,"
Drama, Mystery, Romance            ",7.6
5207,tt4591390,Fixer Upper,(2013–2018),TV-G,60.0,"
Reality-TV            ",8.1
5214,tt17055656,Starstruck,,,70.0,"
Game-Show, Reality-TV            ",6.0
5215,tt8098956,Noughts + Crosses,(2020– ),TV-MA,60.0,"
Drama, Romance, Sci-Fi            ",6.2
5216,tt18350198,"Escándalo, relato de una obsesión",,,70.0,"
Drama, Thriller            ",6.6
5225,tt1388782,Melrose Place,(2009–2010),TV-14,60.0,"
Drama, Romance            ",6.0
5227,tt0486171,Ikki tousen,(2003– ),TV-MA,325.0,"
Animation, Action, Adventure            ",5.9
5229,tt0054535,Dr. Kildare,,,60.0,"
Drama            ",7.0
5239,tt0475464,Los hombres de Paco,(2005– ),TV-MA,80.0,"
Action, Adventure, Comedy            ",7.0
5240,tt1402376,Eastwick,,,60.0,"
Drama, Fantasy            ",6.5
5243,tt14166666,Youth of May,,,65.0,"
Drama, History, Romance            ",8.4
5257,tt20770542,The Challenge: USA,(2022– ),TV-PG,60.0,"
Action, Drama, Game-Show            ",6.7
5260,tt13990474,90 Day: The Single Life,(2021– ),TV-MA,60.0,"
Reality-TV            ",5.8
5265,tt5764332,Dakteoseu,,,60.0,"
Comedy, Drama, Romance            ",7.7
5268,tt2288050,Here Comes Honey Boo Boo,(2012–2017),TV-PG,60.0,"
Reality-TV            ",2.5
5269,tt11804034,"Hi Bye, Mama!",,,70.0,"
Comedy, Drama, Fantasy            ",7.9
5270,tt0115317,Poltergeist: The Legacy,(1996–1999),TV-14,60.0,"
Drama, Fantasy, Horror            ",6.9
5276,tt1114705,Celebrity Rehab with Dr. Drew,,,60.0,"
Drama, Reality-TV            ",6.1
5277,tt21146902,Anna,(2022– ),13+,60.0,"
Drama            ",7.5
5283,tt9022950,The Kelly Clarkson Show,(2019– ),TV-G,60.0,"
Music, Musical, Talk-Show            ",6.0
5284,tt0207889,Jack & Jill,(1999–2001),TV-14,60.0,"
Comedy, Drama            ",7.3
5294,tt8578458,Don't Let Go of My Hand,,,120.0,"
Drama            ",6.7
5309,tt1513168,Through the Wormhole,(2010–2017),TV-PG,60.0,"
Documentary            ",8.6
5311,tt3487410,The Whispers,(2015),TV-14,60.0,"
Drama, Horror, Mystery            ",7.1
5314,tt0084978,Automan,,,70.0,"
Adventure, Comedy, Crime            ",6.8
5333,tt0075533,Man from Atlantis,,,60.0,"
Adventure, Fantasy, Sci-Fi            ",6.5
5336,tt6823138,Mysteries of the Abandoned,(2017– ),TV-PG,60.0,"
Documentary            ",7.4
5344,tt0043224,The Red Skelton Hour,(1951–2016),TV-G,60.0,"
Comedy            ",8.1
5346,tt0080219,Fridays,(1980–1982),TV-14,70.0,"
Comedy, Music            ",7.5
5355,tt1599357,The Gates,(2010),TV-14,60.0,"
Crime, Drama, Fantasy            ",7.1
5361,tt3865722,Fated to Love You,(2014),TV-14,60.0,"
Comedy, Romance            ",7.9
5363,tt7174764,The Oath,(2018–2019),TV-MA,60.0,"
Crime, Drama            ",6.4
5366,tt7829834,My Next Guest Needs No Introduction with David Letterman,(2018– ),TV-MA,60.0,"
Talk-Show            ",7.9
5368,tt0063928,Medical Center,,,60.0,"
Drama            ",7.1
5369,tt5330088,"The $100,000 Pyramid",(2016– ),TV-14,60.0,"
Comedy, Game-Show            ",6.3
5370,tt6238614,Tucker Carlson Tonight,,,60.0,"
News, Talk-Show            ",4.8
5376,tt20852668,Why Her,(2022),TV-14,70.0,"
Drama, Mystery, Romance            ",7.6
5378,tt0084994,Casablanca,,,60.0,"
Drama, Romance, War            ",5.7
5379,tt9471962,Halka,,,120.0,"
Action, Crime, Drama            ",8.7
5382,tt5764282,Uncontrollably Fond,(2016),TV-14,60.0,"
Comedy, Drama, Romance            ",7.8
5384,tt0158411,Gideon C.I.D.,,,60.0,"
Crime, Drama, Mystery            ",8.1
5385,tt9318588,Total Control,,,60.0,"
Drama, Thriller            ",7.9
5387,tt2402129,King & Maxwell,(2013),12,60.0,"
Crime, Drama            ",7.1
5390,tt0367424,Tarzan,(2003),Not Rated,60.0,"
Action, Adventure, Drama            ",6.5
5397,tt0870980,Spaceballs: The Animated Series,(2008–2009),TV-14,94.0,"
Animation, Comedy, Sci-Fi            ",4.2
5400,tt0315064,She Spies,(2002–2004),Not Rated,60.0,"
Action, Adventure, Comedy            ",6.0
5402,tt2078576,Cracked,(2013–2014),TV-14,60.0,"
Crime, Drama, Mystery            ",6.9
5403,tt0115325,Promised Land,(1996–1999),TV-G,60.0,"
Drama            ",7.0
5404,tt1566154,Teen Mom OG,(2009– ),TV-PG,60.0,"
Reality-TV            ",3.6
5407,tt0094519,The New Statesman,(1987–1994),TV-14,70.0,"
Comedy            ",7.8
5409,tt13058110,Black Sands,(2021– ),16,100.0,"
Crime, Drama, Thriller            ",6.7
5410,tt14408016,"Now, We Are Breaking Up",,,60.0,"
Drama, Romance            ",6.3
5413,tt0364823,Karen Sisco,,,60.0,"
Crime, Drama            ",7.2
5416,tt0086756,The Master,(1984),TV-14,60.0,"
Action, Adventure, Drama            ",4.4
5418,tt1996607,Dream High,,,70.0,"
Comedy, Music, Romance            ",7.6
5420,tt0409546,The Great Jang-Geum,,,60.0,"
Biography, Drama, History            ",8.5
5427,tt0063955,Then Came Bronson,,,60.0,"
Adventure, Drama            ",8.0
5431,tt0443370,Dragons' Den,,,60.0,"
Game-Show, Reality-TV            ",6.9
5432,tt0167667,The Mrs Bradley Mysteries,(1998–2000),TV-14,90.0,"
Mystery, Thriller            ",7.6
5438,tt2180271,Äkta människor,(2012–2014),12,60.0,"
Drama, Sci-Fi, Thriller            ",7.9
5457,tt2751074,Betrayal,(2013–2014),TV-14,60.0,"
Drama            ",6.9
5458,tt6461746,Reverie,(2018),TV-14,60.0,"
Drama, Sci-Fi, Thriller            ",6.6
5459,tt0068132,The Sixth Sense,,,60.0,"
Drama, Mystery, Thriller            ",7.1
5461,tt0044298,Today,(1952– ),TV-G,240.0,"
News, Talk-Show            ",4.6
5463,tt9466968,The Light in Your Eyes,,,60.0,"
Comedy, Drama, Fantasy            ",7.9
5468,tt0252019,Strong Medicine,(2000–2006),TV-14,60.0,"
Drama            ",6.7
5471,tt0072506,Good Morning America,(1975– ),TV-G,120.0,"
News, Talk-Show            ",4.5
5478,tt6396252,Ölene Kadar,,,120.0,"
Drama            ",7.0
5481,tt0090400,Boon,(1986–1992),TV-PG,60.0,"
Comedy, Crime, Drama            ",6.4
5483,tt0120974,The Jerry Springer Show,(1991–2018),TV-14,60.0,"
Talk-Show            ",3.7
5484,tt3513388,Late Night with Seth Meyers,(2014– ),TV-14,60.0,"
Comedy, Talk-Show            ",6.3
5493,tt6462806,Istanbullu Gelin,,,120.0,"
Comedy, Drama, Romance            ",7.0
5501,tt3141190,I Hear Your Voice,(2013),TV-Y,60.0,"
Comedy, Drama, Fantasy            ",8.1
5505,tt0297571,The Jury,(2002–2011),TV-MA,300.0,"
Drama            ",7.7
5506,tt11187454,Trickster,,,60.0,"
Drama, Fantasy, Mystery            ",6.8
5508,tt0381733,Aquí no hay quien viva,,,60.0,"
Comedy, Romance            ",8.1
5511,tt9826628,Yemin,,,90.0,"
Drama            ",6.1
5518,tt5734140,Will,(2017),TV-MA,60.0,"
Drama, History            ",6.8
5533,tt1188927,Criminal Justice,(2008–2009),Not Rated,584.0,"
Crime, Drama, Mystery            ",7.7
5535,tt13885302,Navillera,,,60.0,"
Drama            ",8.7
5538,tt0086671,Blue Thunder,,,60.0,"
Action, Crime, Drama            ",6.1
5540,tt21435250,Bir Peri Masali,,,128.0,"
Drama, Romance            ",6.2
5543,tt11017950,Laurel Canyon,(2020),TV-14,78.0,"
Documentary, History, Music            ",8.1
5546,tt19394272,Senden Daha Güzel,,,120.0,"
Comedy, Drama, Romance            ",6.8
5552,tt1442553,Undercover Boss,(2010– ),TV-PG,60.0,"
Reality-TV            ",5.8
5560,tt0123357,The People's Court,(1997–2023),TV-PG,60.0,"
Crime, Reality-TV            ",6.3
5562,tt0108798,Hawkeye,(1994–1995),TV-PG,60.0,"
Adventure            ",7.9
5571,tt5175270,Eskiya Dünyaya Hükümdar Olmaz,,,120.0,"
Action, Crime, Drama            ",6.8
5573,tt9083140,Diggstown,,,60.0,"
Drama            ",6.5
5575,tt11535086,When the Weather is Fine,,,60.0,"
Drama, Romance            ",7.8
5576,tt1831897,Como dice el dicho,(2011– ),TV-14,60.0,"
Drama            ",4.8
5578,tt0338653,River City,,,60.0,"
Drama, Family            ",5.5
5581,tt0106087,North of 60,,,60.0,"
Crime, Drama, Mystery            ",8.4
5586,tt0115277,Mr. & Mrs. Smith,,,60.0,"
Action, Adventure, Crime            ",7.1
5588,tt0068090,Justice,,,60.0,"
Drama            ",7.9
5591,tt10681240,The Vineyard,(2021),TV-14,60.0,"
Drama, History, Romance            ",7.1
5598,tt2346169,Fast N' Loud,(2012– ),TV-14,60.0,"
Adventure, Comedy, Reality-TV            ",7.4
5599,tt12687768,Sol Yanim,,,120.0,"
Drama            ",6.7
5605,tt1757202,Ailiseu,(2009–2013),TV-14,60.0,"
Action, Mystery, Romance            ",7.7
5609,tt0086691,Crazy Like a Fox,,,60.0,"
Comedy, Crime, Mystery            ",7.0
5612,tt0062591,The Name of the Game,(1968–1971),TV-PG,90.0,"
Adventure, Sci-Fi            ",7.7
5613,tt12246190,Mystic Pop-up Bar,,,70.0,"
Comedy, Fantasy, Mystery            ",8.0
5621,tt0108938,Space Precinct,(1994–1995),TV-14,60.0,"
Crime, Drama, Sci-Fi            ",6.4
5622,tt0302447,Cuéntame,,,60.0,"
Comedy, Drama, Romance            ",7.4
5626,tt14014086,Camdaki Kiz,,,120.0,"
Drama            ",5.4
5631,tt4799574,Oh My Ghost,,,60.0,"
Comedy, Drama, Fantasy            ",8.0
5639,tt21960214,Helsinki-syndrooma,(2022),12,400.0,"
Crime, Drama, Thriller            ",6.9
5644,tt1570957,Worst Cooks in America,(2010– ),TV-G,60.0,"
Comedy, Game-Show, Reality-TV            ",6.3
5647,tt10691888,AEW Dynamite,(2019– ),TV-14,120.0,"
Action, Sport            ",8.5
5651,tt1826071,Adini Feriha Koydum,,,120.0,"
Drama, Romance            ",5.6
5655,tt0472023,So You Think You Can Dance,(2005– ),TV-PG,60.0,"
Game-Show, Music, Reality-TV            ",7.0
5661,tt4312318,Matter of Respect,,,90.0,"
Drama, Romance            ",7.0
5662,tt1974470,Arctic Air,,,60.0,"
Drama            ",6.8
5664,tt0159164,A Family at War,,,60.0,"
Drama, History, War            ",7.8
5666,tt26767922,A League of Their Own Road Trip: Southeast Asia,,,60.0,"
Reality-TV            ",6.8
5667,tt2884286,The Spoils of Babylon,(2014),TV-14,138.0,"
Comedy            ",6.7
5670,tt3475084,The Kitchen,(I) (2014– ),TV-G,60.0,"
Family, Reality-TV            ",6.3
5678,tt5684214,Capitain Marleau,(2014– ),TV-14,90.0,"
Comedy, Crime, Drama            ",6.9
5687,tt6756704,Mrs. Fazilet and Her Daughters,,,140.0,"
Drama            ",6.9
5688,tt4337944,Damien,(2016),TV-14,60.0,"
Drama, Horror, Mystery            ",6.8
5689,tt0850645,The Three Stooges Show,(1960–1972),TV-G,90.0,"
Comedy, Family            ",8.5
5691,tt5210998,Dead of Summer,(2016),TV-14,60.0,"
Drama, Fantasy, Horror            ",6.1
5694,tt19372530,Compulsion,,,60.0,"
Drama            ",5.8
5697,tt0410997,Jack & Bobby,(2004–2005),TV-14,60.0,"
Drama, Romance, Sci-Fi            ",8.0
5698,tt10723804,A Miracle,,,120.0,"
Drama            ",7.1
5700,tt21195588,Adamas,,,75.0,"
Drama, Mystery, Thriller            ",7.1
5702,tt13368804,I Told Sunset About You,,,60.0,"
Drama, Romance            ",8.9
5707,tt16428772,Baba,,,120.0,"
Drama            ",6.3
5711,tt7226940,Bizim Hikaye,(2017–2019),TV-PG,120.0,"
Comedy, Drama, Romance            ",6.5
5713,tt21054088,Bad Romeo,,,110.0,"
Drama, Romance            ",7.2
5720,tt1820723,Treasure Island,(2012),16,180.0,"
Action, Adventure, History            ",6.2
5724,tt4983204,Hunters,,,60.0,"
Crime, Drama, Sci-Fi            ",5.4
5726,tt12632132,Uyanis: Büyük Selcuklu,,,120.0,"
Drama, History, War            ",7.9
5727,tt3038248,MasterChef Junior,(I) (2013– ),TV-PG,60.0,"
Family, Game-Show, Reality-TV            ",6.8
5730,tt0096677,"Philip Marlowe, Private Eye",,,60.0,"
Action, Crime, Mystery            ",7.8
5731,tt0081870,Los gozos y las sombras,,,780.0,"
Drama            ",8.5
5734,tt4240730,Misaeng,,,60.0,"
Drama            ",8.5
5746,tt0328789,Rebelde Way,(2002–2003),TV-14,60.0,"
Comedy, Drama, Music            ",7.7
5748,tt19851552,Love All Play,,,70.0,"
Drama, Romance, Sport            ",7.8
5754,tt4130418,Hip-Hop Evolution,(2016– ),TV-MA,90.0,"
Documentary, Music            ",8.4
5759,tt20835764,Gelsin Hayat Bildigi Gibi,,,120.0,"
Drama            ",6.8
5767,tt0125602,The Baby-Sitters Club,(1990),TV-Y,366.0,"
Adventure, Comedy, Family            ",7.5
5769,tt1652218,Mad Dogs,(2011–2013),16,60.0,"
Comedy, Crime, Drama            ",7.5
5773,tt0062543,The Banana Splits Adventure Hour,(1968–1970),TV-G,60.0,"
Adventure, Animation, Family            ",7.3
5780,tt0319987,Dragnet,,,60.0,"
Crime, Drama            ",7.0
5785,tt10324306,Afili Ask,,,120.0,"
Comedy, Romance            ",6.6
5790,tt1767256,Winners & Losers,,,60.0,"
Comedy, Drama, Romance            ",6.9
5792,tt0421291,Avrupa Yakasi,,,60.0,"
Comedy            ",8.6
5794,tt5519574,Notorious,(2016),TV-PG,60.0,"
Drama, Thriller            ",6.5
5795,tt0103381,The Camomile Lawn,,,258.0,"
Drama, Romance, War            ",7.5
5799,tt0441718,Iron Chef America: The Series,(2004–2018),TV-G,60.0,"
Game-Show, Reality-TV            ",7.1
5803,tt0281524,Wolf Lake,,,60.0,"
Horror            ",7.4
5807,tt16493854,Ghost Doctor,,,60.0,"
Comedy, Fantasy, Romance            ",7.9
5821,tt1151030,Casi ángeles,,,60.0,"
Adventure, Comedy, Drama            ",6.6
5822,tt0139788,Patrol Boat,,,60.0,"
Action, Drama            ",8.4
5826,tt0320000,Fastlane,(2002–2003),TV-14,60.0,"
Action, Comedy, Crime            ",7.4
5830,tt4741110,Cheese in the Trap,,,60.0,"
Comedy, Romance            ",7.3
5832,tt0195462,Good vs Evil,(1999–2000),12,60.0,"
Action, Comedy, Sci-Fi            ",7.5
5837,tt1593823,The Cape,(2011),TV-14,60.0,"
Action, Drama            ",5.7
5838,tt23635250,The First Responders,,,60.0,"
Action, Adventure, Drama            ",8.0
5847,tt0143050,Love Boat: The Next Wave,,,60.0,"
Comedy, Drama, Romance            ",4.6
5851,tt0127398,Team Knight Rider,(1997–1998),TV-PG,60.0,"
Action, Adventure, Sci-Fi            ",4.5
5854,tt1442435,Mercy,(2009–2010),TV-14,60.0,"
Drama            ",7.1
5856,tt12899886,George Carlin's American Dream,(2022),TV-MA,217.0,"
Documentary, Biography, Comedy            ",8.3
5857,tt0088587,Otherworld,,,60.0,"
Action, Adventure, Fantasy            ",7.3
5859,tt4836846,Midnight Sun,(2016),12,440.0,"
Crime, Drama, Mystery            ",7.4
5860,tt3816666,Running Wild with Bear Grylls,(2014– ),TV-14,60.0,"
Adventure, Comedy, Reality-TV            ",7.6
5864,tt0077058,The Paper Chase,,,60.0,"
Drama            ",8.1
5874,tt11177950,Rurangi,,,96.0,"
Drama            ",7.8
5875,tt5239494,The Collection,(2016),TV-MA,60.0,"
Drama, History, Romance            ",7.0
5886,tt10253244,Search: WWW,,,70.0,"
Drama, Romance            ",7.8
5892,tt0460686,Threshold,(2005–2006),16,60.0,"
Action, Drama, Sci-Fi            ",7.2
5900,tt10810430,"The Mind, Explained",(2019– ),TV-14,218.0,"
Documentary            ",8.0
5906,tt8728970,Buffy the Vampire Slayer,,,60.0,"
Action, Drama, Fantasy            ",
5907,tt0383164,Ørnen: En krimi-odyssé,,,90.0,"
Crime, Drama, Mystery            ",7.5
5916,tt0364844,Murder City,(2004–2006),TV-14,90.0,"
Crime, Drama, Mystery            ",7.0
5921,tt0220178,Young Americans,,,60.0,"
Drama            ",7.6
5928,tt9910728,Zalim Istanbul,,,120.0,"
Drama            ",5.6
